,Bus1,Bus2,Bus3,Bus4,Bus5,Hour,LOAD
24,134.51752469712687,126.7440000831182,105.33012867018016,197.7992720052848,160.03141845354295,1,724.422343909253
25,116.22003635400573,121.64377203754293,95.60358010882334,195.44034786737086,166.34964890043008,2,695.257385268173
26,113.7746183355937,92.86908293366524,90.87971331466427,205.5849674412822,162.7285117405284,3,665.8368937657337
27,107.74340756354003,119.90125198015795,115.42683539496807,197.21346399254375,159.05861277477985,4,699.3435717059896
28,173.93969008699162,113.1463905691113,103.79107395844606,184.5317611102342,172.75674403643666,5,748.1656597612199
29,172.00172094563723,92.10493458585562,110.11274027249816,203.62134635052885,192.13385461862876,6,769.9745967731486
30,148.37021463825377,137.14490639993343,96.81597062042594,230.65647617786203,223.7123458447734,7,836.6999136812485
31,148.6798689325387,158.40510620829892,115.93849398144214,215.2109656618101,203.44541409227133,8,841.6798488763612
32,183.6707529020717,128.65735603912822,119.48584413872847,264.5785597276849,220.49116374469793,9,916.8836765523112
33,140.80487716138188,143.602497831686,147.1350687584948,242.7101317092424,243.11743887618718,10,917.3700143369923
34,229.988266677447,149.772256909477,133.40179122665734,278.5498613623879,271.2067872032845,11,1062.9189633792537
35,165.91462995197386,173.59603108262263,132.14253469826778,237.79890544596773,206.34107830774187,12,915.793179486574
36,141.0144707065435,136.64890611532743,130.48910486466582,288.92401776326534,221.54902237495472,13,918.6255218247568
37,174.57104281406953,119.19442852608177,120.26347746572674,261.0046904146079,144.42621967694853,14,819.4598588974345
38,163.1097069237742,132.77390992087592,127.37262163241552,242.10541924359248,197.18278652802056,15,862.5444442486787
39,154.59267486751676,138.56299447037225,121.07504485261809,242.821151087372,208.1552414195631,16,865.2071066974422
40,179.6688400590136,150.9573651175322,111.5696151057639,216.26533303293425,214.32924588322246,17,872.7903991984664
41,247.62694909187516,182.94513291027167,119.9430571168332,265.15449321343084,224.89417079711873,18,1040.5638031295296
42,182.86939537653112,142.34282821895314,146.53318538680477,287.078759876065,217.98638608695498,19,976.8105549453091
43,161.31640193167,169.29868893828967,155.96541472636395,241.0105407430086,304.82525791309604,20,1032.4163042524283
44,180.24242446120488,172.6698657866075,129.57769390998394,262.44983249980135,255.15580131362591,21,1000.0956179712236
45,164.45329480598048,124.77896595150754,132.2716002625513,190.3816008414151,204.8837914141287,22,816.7692532755831
46,186.2182402505771,148.1117267642579,87.04288798522113,194.9976295524402,176.12271657661827,23,792.4932011291146
47,130.2556966114541,106.10604077685501,97.37132109396778,202.18534026289808,179.83380035700915,24,715.7521991021841
